# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	-0.000612029	-0.00405161	0.11994094	0	0	-0.11999989	-0.00061202893	-0.00405161	0.11994094	-1.7786736e-13	2.036137e-15	2.171067e-17	-1.7570765e-13	-0.0012239759	-0.008102676	-0.76011807	-8.2262936e-08	-5.442316e-07	1
0	-0.0005290713	-0.004228454	0.115814105	0	0	-0.125	-0.00052907126	-0.0042284536	0.115814105	-1.778716e-13	2.0405214e-15	2.3969335e-17	-1.7570463e-13	-0.0010580716	-0.00845634	-0.7683719	-7.114191e-08	-5.6802867e-07	1
0	-0.00043385514	-0.004355824	0.111946546	0	0	-0.13000007	-0.0004338551	-0.004355824	0.111946546	-1.7787559e-13	2.04469e-15	2.6098005e-17	-1.757018e-13	-0.00086765166	-0.008711063	-0.7761069	-5.835079e-08	-5.8518594e-07	1
0	-0.00044227808	0.0014584707	0.009410069	0	0	-0.13500017	-0.00044227808	0.0014584708	0.009410069	-1.780217e-13	2.1964793e-15	4.9469232e-17	-1.7576674e-13	-0.00088449655	0.0029167454	-0.98117983	-5.9596125e-08	1.9597825e-07	1
0	-0.0001985968	0.0014809171	0.008082691	0	0	-0.14000009	-0.0001985968	0.0014809171	0.00808269	-1.780253e-13	2.2001238e-15	4.8611793e-17	-1.7576857e-13	-0.0003971668	0.0029616354	-0.9838346	-2.6793689e-08	1.989686e-07	1
0	0.00015658197	0.0015782076	0.0052915765	0	0	-0.14500023	0.00015658197	0.0015782076	0.005291577	-1.7803132e-13	2.206253e-15	4.851757e-17	-1.7577111e-13	0.0003131429	0.0031562035	-0.98941684	2.1044709e-08	2.1209704e-07	1
0	0.00014612221	0.0015650805	0.0050081536	0	0	-0.14999981	0.00014612221	0.0015650807	0.0050081536	-1.7803185e-13	2.2068143e-15	4.860454e-17	-1.7577113e-13	0.00029222475	0.0031299507	-0.9899837	1.9660368e-08	2.1035994e-07	1
0	0.00010927701	0.0015327167	0.0046693026	0	0	-0.15500008	0.00010927702	0.0015327167	0.0046693026	-1.7803256e-13	2.2075464e-15	4.8700394e-17	-1.7577118e-13	0.00021853928	0.0030652273	-0.9906613	1.4741291e-08	2.0604035e-07	1
0	-0.0010453829	0.0009523087	0.0023835986	0	0	-0.15999989	-0.0010453828	0.0009523087	0.0023835986	-1.7803828e-13	2.213276e-15	5.0124094e-17	-1.7577217e-13	-0.0020906255	0.0019044894	-0.9952328	-1.405099e-07	1.2799946e-07	1
0	-0.0010123628	0.0009251266	0.0022125973	0	0	-0.1650002	-0.0010123628	0.00092512654	0.0022125973	-1.7803864e-13	2.2136785e-15	5.0297263e-17	-1.7577208e-13	-0.0020245893	0.0018501288	-0.99557483	-1.3607847e-07	1.2435218e-07	1
0	-0.00098182	0.0008996199	0.00205292	0	0	-0.17000006	-0.00098182	0.0008996199	0.00205292	-1.78039e-13	2.2140569e-15	5.0463947e-17	-1.7577201e-13	-0.001963508	0.0017991189	-0.99589413	-1.3197968e-07	1.2092976e-07	1
0	-0.00095328083	0.0008756955	0.0019041977	0	0	-0.17499986	-0.00095328083	0.00087569543	0.0019041977	-1.7803935e-13	2.214412e-15	5.0623847e-17	-1.7577195e-13	-0.0019064335	0.0017512733	-0.9961916	-1.2814978e-07	1.1771969e-07	1
0	-0.0009263273	0.0008531503	0.001765756	0	0	-0.18000017	-0.0009263273	0.00085315027	0.001765756	-1.7803966e-13	2.2147453e-15	5.0777034e-17	-1.7577187e-13	-0.00185253	0.0017061858	-0.9964684	-1.2453269e-07	1.1469472e-07	1
0	-0.0009007731	0.00083180924	0.001635684	0	0	-0.18499996	-0.0009007731	0.00083180924	0.001635684	-1.7803994e-13	2.21506e-15	5.092517e-17	-1.7577182e-13	-0.001801425	0.0016635066	-0.99672866	-1.2110335e-07	1.1183134e-07	1
0	-0.00087658374	0.00081157056	0.0015112087	0	0	-0.19000006	-0.00087658374	0.00081157056	0.0015112085	-1.7804024e-13	2.215363e-15	5.1071273e-17	-1.7577178e-13	-0.0017530497	0.001623032	-0.9969775	-1.17857205e-07	1.0911589e-07	1
0	-0.00085385866	0.0007924674	0.0013879652	0	0	-0.19499981	-0.00085385866	0.0007924674	0.0013879652	-1.7804054e-13	2.2156643e-15	5.1220843e-17	-1.7577174e-13	-0.0017076025	0.001584828	-0.9972241	-1.1480757e-07	1.0655284e-07	1
0	-0.0008134908	0.00075942127	0.0011281276	0	0	-0.20499994	-0.00081349077	0.00075942127	0.0011281276	-1.7804116e-13	2.2163017e-15	5.1554637e-17	-1.7577164e-13	-0.0016268723	0.0015187404	-0.9977438	-1.0939087e-07	1.0211985e-07	1
0	-0.0006945234	0.00064988167	0.00083858834	0	0	-0.25499967	-0.00069452333	0.00064988167	0.00083858834	-1.7804181e-13	2.2170736e-15	5.187013e-17	-1.7577136e-13	-0.0013889533	0.001299676	-0.99832284	-9.3455895e-08	8.7448115e-08	1
0	-0.00065120024	0.00061016553	0.00072787143	0	0	-0.30500022	-0.00065120024	0.00061016553	0.0007278714	-1.7804207e-13	2.2173705e-15	5.1975973e-17	-1.7577114e-13	-0.0013023127	0.0012202489	-0.9985443	-8.770247e-08	8.21742e-08	1
0	-0.00061561656	0.0005793906	0.0006364839	0	0	-0.3549996	-0.0006156165	0.0005793906	0.0006364839	-1.7804225e-13	2.21761e-15	5.1867424e-17	-1.7577117e-13	-0.00123115	0.0011587031	-0.998727	-8.300285e-08	7.81001e-08	1
