# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	-0.0010143442	0.0009586268	0.00028152872	0	0	-0.125	-0.0010143442	0.0009586268	0.00028152872	-1.7814954e-13	2.218368e-15	4.761384e-17	-1.758833e-13	-0.002028552	0.0019171247	-0.999437	-1.3628978e-07	1.2880328e-07	1
0	-0.0009857346	0.0009315027	0.00027232472	0	0	-0.13000007	-0.0009857346	0.0009315027	0.00027232472	-1.7814956e-13	2.2184079e-15	4.7606938e-17	-1.7588329e-13	-0.0019713365	0.0018628804	-0.9994552	-1.3245239e-07	1.2516514e-07	1
0	-0.00095868745	0.0009058655	0.00026363874	0	0	-0.13500017	-0.0009586874	0.0009058655	0.00026363874	-1.781496e-13	2.2184458e-15	4.760027e-17	-1.7588326e-13	-0.0019172461	0.0018116093	-0.9994727	-1.288246e-07	1.2172644e-07	1
0	-0.0009330853	0.0008816026	0.00025542945	0	0	-0.14000009	-0.0009330852	0.0008816025	0.00025542942	-1.7814962e-13	2.2184811e-15	4.7593832e-17	-1.7588329e-13	-0.0018660452	0.0017630866	-0.9994892	-1.2539059e-07	1.18472045e-07	1
0	-0.00090881344	0.0008586049	0.0002476599	0	0	-0.14500023	-0.00090881344	0.00085860485	0.0002476599	-1.7814964e-13	2.2185148e-15	4.7587605e-17	-1.7588327e-13	-0.0018175046	0.0017170944	-0.9995047	-1.2213502e-07	1.15387365e-07	1
0	-0.0008857683	0.0008367729	0.00024029253	0	0	-0.14999981	-0.0008857683	0.0008367729	0.00024029253	-1.7814965e-13	2.2185468e-15	4.758157e-17	-1.7588326e-13	-0.0017714177	0.0016734335	-0.99951935	-1.19044e-07	1.1245907e-07	1
0	-0.00086385914	0.0008160215	0.00023330293	0	0	-0.15500008	-0.00086385926	0.0008160215	0.00023330293	-1.7814965e-13	2.218577e-15	4.7575726e-17	-1.7588323e-13	-0.0017276022	0.0016319336	-0.9995333	-1.1610534e-07	1.0967569e-07	1
0	-0.0008430117	0.0007962776	0.00022666143	0	0	-0.15999989	-0.0008430117	0.0007962776	0.00022666143	-1.7814968e-13	2.2186057e-15	4.7570072e-17	-1.7588325e-13	-0.0016859102	0.0015924482	-0.99954665	-1.1330908e-07	1.0702745e-07	1
0	-0.0008231423	0.00077746325	0.00022034296	0	0	-0.1650002	-0.0008231423	0.0007774633	0.00022034299	-1.7814968e-13	2.2186334e-15	4.7564583e-17	-1.7588322e-13	-0.001646174	0.0015548221	-0.99955934	-1.10644024e-07	1.0450388e-07	1
0	-0.0008041915	0.000759521	0.00021432764	0	0	-0.17000006	-0.00080419146	0.000759521	0.00021432762	-1.7814972e-13	2.2186592e-15	4.7559252e-17	-1.7588323e-13	-0.0016082749	0.0015189399	-0.9995713	-1.0810216e-07	1.0209729e-07	1
